lhub_ts,Account_Name,_time,index,New_Process_ID,Process_Command_Line,Creator_Process_ID,New_Process_Name,Security_ID,ComputerName,Creator_Process_Name,Account_Domain
1.56088E+12,SPLUNK2$,2019-06-18T13:22:28.000-05:00,local,0x146c,C:\Windows\System32\RuntimeBroker.exe -Embedding,0x1ec,C:\Windows\System32\RuntimeBroker.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T13:22:28.000-05:00,local,0x1754,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",0x1ec,C:\Windows\System32\backgroundTaskHost.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T13:21:28.000-05:00,local,0x2da8,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",0x1ec,C:\Windows\System32\backgroundTaskHost.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T13:21:01.000-05:00,local,0x1bec,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wlidsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T13:21:01.000-05:00,local,0x18c8,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,0x1ec,C:\Windows\System32\wbem\WmiPrvSE.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T13:21:00.000-05:00,local,0x8bc,C:\Windows\System32\RuntimeBroker.exe -Embedding,0x1ec,C:\Windows\System32\RuntimeBroker.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T13:21:00.000-05:00,local,0x24f0,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",0x1ec,C:\Windows\System32\backgroundTaskHost.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T13:20:34.000-05:00,local,0x2884,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9295575653429242686 --renderer-client-id=2760 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3488 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T13:20:28.000-05:00,local,0x28a8,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",0x1ec,C:\Windows\System32\backgroundTaskHost.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T13:18:34.000-05:00,local,0x307c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=5570496002535569316 --renderer-client-id=2759 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=4320 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T13:14:34.000-05:00,local,0x289c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2635548835549579887 --renderer-client-id=2758 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6912 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T13:12:34.000-05:00,local,0x11ac,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15665526166669460759 --renderer-client-id=2757 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5000 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T13:11:29.000-05:00,local,0x2b68,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T13:08:34.000-05:00,local,0x2514,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11652925985411778681 --renderer-client-id=2756 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7332 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T13:06:34.000-05:00,local,0x268c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=5201832502240047316 --renderer-client-id=2755 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10024 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T13:03:56.000-05:00,local,0x4a4,"""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 772 776 784 8192 780",0xf60,C:\Windows\System32\SearchFilterHost.exe,admin,Splunk2,C:\Windows\System32\SearchIndexer.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T13:03:56.000-05:00,local,0x1548,"""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe258_ Global\UsGthrCtrlFltPipeMssGthrPipe258 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""",0xf60,C:\Windows\System32\SearchProtocolHost.exe,admin,Splunk2,C:\Windows\System32\SearchIndexer.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T13:02:34.000-05:00,local,0x2dd4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=2544701341277074439 --renderer-client-id=2754 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5856 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T13:00:34.000-05:00,local,0x21b8,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=13546347786129461136 --renderer-client-id=2753 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=4024 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T12:56:34.000-05:00,local,0x18b4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=5566803408529607184 --renderer-client-id=2752 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5204 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T12:56:29.000-05:00,local,0x2ff0,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T12:54:34.000-05:00,local,0x2774,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=10194679550872117352 --renderer-client-id=2751 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6204 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T12:51:44.000-05:00,local,0xd3c,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /ua /installsource scheduler",0x7e0,C:\Program Files (x86)\Google\Update\GoogleUpdate.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T12:50:34.000-05:00,local,0x2ad4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=17784828771986699314 --renderer-client-id=2750 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10904 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T12:48:34.000-05:00,local,0x1bd4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=5621194406932423863 --renderer-client-id=2749 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=9868 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T12:44:34.000-05:00,local,0x2140,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=3091614712415313898 --renderer-client-id=2748 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7952 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T12:42:34.000-05:00,local,0x2b68,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=18003227463234942829 --renderer-client-id=2747 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2868 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T12:41:29.000-05:00,local,0x2428,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T12:38:34.000-05:00,local,0x2a1c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=5064502777489852814 --renderer-client-id=2746 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=9824 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T12:36:34.000-05:00,local,0x13c8,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=16987195792920674795 --renderer-client-id=2745 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3968 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T12:33:56.000-05:00,local,0x28c8,"""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 772 776 784 8192 780",0xf60,C:\Windows\System32\SearchFilterHost.exe,admin,Splunk2,C:\Windows\System32\SearchIndexer.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:33:56.000-05:00,local,0x304c,"""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe257_ Global\UsGthrCtrlFltPipeMssGthrPipe257 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""",0xf60,C:\Windows\System32\SearchProtocolHost.exe,admin,Splunk2,C:\Windows\System32\SearchIndexer.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T12:32:34.000-05:00,local,0x1968,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=12650423166838061690 --renderer-client-id=2744 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10952 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T12:30:34.000-05:00,local,0x4a4,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=6565981778555095222 --renderer-client-id=2743 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3956 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T12:30:17.000-05:00,local,0x1830,C:\WINDOWS\system32\svchost.exe -k wsappx -p -s AppXSvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T12:27:59.000-05:00,local,0x2a6c,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,0x2880,C:\Windows\System32\conhost.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x2880,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /StopEvent:1344",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0xbfc,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\WindowsBase\6ed4ede73c8953902eb637cd99e3faa4\WindowsBase.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x2678,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Xml.Linq\25428c7a35fe14254cca23ff60c8c732\System.Xml.Linq.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0xd3c,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Xaml\ec3d1b52bacad737c3a88ac6eb20bf0b\System.Xaml.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T12:27:59.000-05:00,local,0x31bc,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,0x3370,C:\Windows\System32\conhost.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x3370,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /StopEvent:1368",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x31f8,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Web.Services\c2212aad584d41a798eb2bb0ab55dbb7\System.Web.Services.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x230c,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.ServiceModel\a5e78749474d8eb251df886b557446bc\System.ServiceModel.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x1b04,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\WindowsBase\f3e9d71ea2777c3d32824cf6c46635bd\WindowsBase.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x1c3c,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Serv759bfb78#\806d67754fdcbaba56868287260703a3\System.ServiceProcess.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x2ef4,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Runteb92aa12#\553a2f1d89672f01f9a6c7b4f2b15980\System.Runtime.Serialization.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x2774,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\System.Xml.Linq\00b7591f80750d5b73d542adae7eeb44\System.Xml.Linq.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x2718,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Runtc259d85b#\f092d0fc889a824790fc831fca5a45ea\System.Runtime.WindowsRuntime.UI.Xaml.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x3368,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\System.Xml\8154a985b143af64c1c8e7b3c9aef692\System.Xml.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x1ed0,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Runt73a1fc9d#\d0cb4369720785ab69bdaecc8f2e7bbe\System.Runtime.Remoting.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x31ac,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\System.Xaml\429516f8bb78a4c6576b729ec4bfce8b\System.Xaml.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x12a8,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_64\System.Net.Http\7513102306e0bf4ec3f20394e6edefc7\System.Net.Http.ni.dll"" /noroot /LegacyServiceBehavior",0xa18,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T12:27:59.000-05:00,local,0x30fc,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" uninstall ""C:\WINDOWS\assembly\NativeImages_v4.0.30319_32\System.Runteb92aa12#\5956fd1e81c09d94b812201289001081\System.Runtime.Serialization.ni.dll"" /noroot /LegacyServiceBehavior",0x30c8,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe,admin,Splunk2,C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe,WORKGROUP
